accession,species,description,source_type,plasmid_name,replicon_types,mge_elements,country,percent_identity,query_coverage,alignment_length,mismatches,gaps,evalue,bit_score,hit_length,subject_start,subject_end
CP168668,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 9589 plasmid pKP41-2, complete sequence",Plasmid,pKP41-2,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,144993,127786,128542
CP168668,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 9589 plasmid pKP41-2, complete sequence",Plasmid,pKP41-2,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,144993,128542,127786
CP168668,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 9589 plasmid pKP41-2, complete sequence",Plasmid,pKP41-2,Not specified,Not specified,Not specified,96.65,4.74,478,16,0,0.0,795.18,144993,124962,125439
CP168668,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 9589 plasmid pKP41-2, complete sequence",Plasmid,pKP41-2,Not specified,Not specified,Not specified,99.38,1.61,162,1,0,2.05119e-73,294.738,144993,125433,125594
CP168668,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 9589 plasmid pKP41-2, complete sequence",Plasmid,pKP41-2,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,144993,57510,57644
CP168668,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 9589 plasmid pKP41-2, complete sequence",Plasmid,pKP41-2,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,144993,57590,57724
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,92.51,9333,0,0,0.0,17235.9,116361,99408,108740
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,99.87,7.55,762,1,1,0.0,1400.88,116361,31348,32108
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,116361,70,826
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,116361,826,70
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,116361,32104,31348
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,116361,36192,36948
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,116361,36948,36192
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,116361,45955,46711
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,116361,46711,45955
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,116361,100164,99408
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,116361,115261,116017
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,116361,116017,115261
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,3.93,397,0,0,0.0,734.24,116361,46712,47108
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,100.0,3.93,396,0,0,0.0,732.394,116361,47107,46712
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,116361,105729,105863
CP154275,Klebsiella pneumoniae,"Klebsiella pneumoniae strain JXLV-KP54 plasmid p54-2, complete sequence",Plasmid,p54-2,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,116361,105809,105943
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,92.51,9333,0,0,0.0,17235.9,128588,48565,57897
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.53,760,0,0,0.0,1404.57,128588,66347,65588
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,99.87,7.55,762,1,1,0.0,1400.88,128588,9993,9233
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,99.87,7.54,762,1,1,0.0,1400.88,128588,65588,66349
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.51,758,0,0,0.0,1400.88,128588,107910,108667
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.51,758,0,0,0.0,1400.88,128588,117083,116326
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,4393,5149
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,5149,4393
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,9237,9993
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,11104,11860
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,11860,11104
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,13199,13955
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,13955,13199
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,37749,38505
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,38505,37749
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,49321,48565
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,64418,65174
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,65174,64418
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,108667,107911
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,114118,114874
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,114874,114118
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,116326,117082
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,123218,123974
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,128588,123974,123218
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,99.6,7.51,758,3,0,0.0,1384.26,128588,17941,17184
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,128588,17185,17941
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,96.65,4.74,478,16,0,0.0,795.18,128588,14939,15416
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,99.38,1.61,162,1,0,2.05119e-73,294.738,128588,15410,15571
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,128588,54886,55020
MT810357,Klebsiella pneumoniae,"Klebsiella pneumoniae strain A1697 plasmid pA1697-KPC, complete sequence",Plasmid,pA1697-KPC,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,128588,54966,55100
MH558576,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP21-KPC plasmid, partial sequence",Plasmid,N/A,Not specified,Not specified,Not specified,100.0,92.51,9333,0,0,0.0,17235.9,11275,55,9387
MH558576,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP21-KPC plasmid, partial sequence",Plasmid,N/A,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,11275,811,55
MH558576,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP21-KPC plasmid, partial sequence",Plasmid,N/A,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,11275,6376,6510
MH558576,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP21-KPC plasmid, partial sequence",Plasmid,N/A,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,11275,6456,6590
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,92.51,9333,0,0,0.0,17235.9,134876,72855,63523
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,99.87,7.55,762,1,1,0.0,1400.88,134876,26892,26132
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,134876,11529,12285
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,134876,12285,11529
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,134876,21292,22048
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,134876,22048,21292
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,134876,26136,26892
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,134876,28003,28759
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,134876,28759,28003
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,134876,56246,57002
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,134876,57002,56246
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,134876,72099,72855
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,134876,32568,33324
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,134876,33324,32568
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,96.65,4.74,478,16,0,0.0,795.18,134876,29743,30220
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,3.93,397,0,0,0.0,734.24,134876,11528,11132
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,100.0,3.93,396,0,0,0.0,732.394,134876,11133,11528
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,98.77,1.61,163,2,1,9.54328e-72,289.198,134876,30214,30376
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,134876,66448,66317
CP163294,Klebsiella pneumoniae,"Klebsiella pneumoniae strain NC75 plasmid pNC75-5, complete sequence",Plasmid,pNC75-5,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,134876,66528,66397
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,100.0,92.51,9333,0,0,0.0,17235.9,135050,76983,67651
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,135050,3729,4485
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,135050,4485,3729
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,135050,59204,59960
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,135050,59960,59204
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,135050,60374,61130
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,135050,61130,60374
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,135050,76227,76983
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,135050,129680,130436
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,135050,130436,129680
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,135050,8293,9049
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,135050,9049,8293
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,96.65,4.74,478,16,0,0.0,795.18,135050,5469,5946
CP159191,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GYH-FS-1635 plasmid pGYH-FS-1635-2, complete sequence",Plasmid,pGYH-FS-1635-2,Not specified,Not specified,Not specified,100.0,3.93,397,0,0,0.0,734.24,135050,129679,129283
