Sample,Gene,Product,Contig,Contig_Size,Location,Start,Stop,Strand,Type,DB_Xrefs
JKPR282,paaC,Phenylacetate-CoA oxygenase subunit PaaC,contig_1,0,Small replicon (~0kb),3013266,3014021,-,cds,"SO:0001217, UniRef:UniRef50_A0A1S2FW27"
JKPR282,tetR,TetR family transcriptional regulator,contig_1,0,Small replicon (~0kb),3054276,3054824,+,cds,"SO:0001217, UniRef:UniRef50_A0A9W6I0F4"
JKPR282,tetR,TetR family transcriptional regulator,contig_1,0,Small replicon (~0kb),3131300,3131512,+,cds,"SO:0001217, UniRef:UniRef50_A0A2K9P709"
JKPR282,nepI,Purine ribonucleoside efflux pump nepI,contig_1,0,Small replicon (~0kb),3140032,3141234,-,cds,"SO:0001217, UniRef:UniRef50_A0A2X4URE5"
JKPR282,marR,Putative regulatory protein MarR,contig_1,0,Small replicon (~0kb),3212461,3212919,-,cds,"SO:0001217, UniRef:UniRef50_A0A377ZFS3"
JKPR282,msrB,Peptide methionine sulfoxide reductase MsrB,contig_1,0,Small replicon (~0kb),3281428,3281841,-,cds,"SO:0001217, UniRef:UniRef50_Q9KQK0"
JKPR282,sotB,Sugar efflux transporter SotB,contig_1,0,Small replicon (~0kb),3292601,3293818,+,cds,"SO:0001217, UniRef:UniRef50_A0A090V3Z6"
JKPR282,,Leucine efflux protein,contig_1,0,Small replicon (~0kb),3308626,3309264,-,cds,"SO:0001217, UniRef:UniRef50_P76249"
JKPR282,perC,PerC family transcriptional regulator,contig_1,0,Small replicon (~0kb),3379473,3379913,-,cds,"SO:0001217, UniRef:UniRef50_A0A7H4MSJ8"
JKPR282,phoQ,Virulence sensor histidine kinase PhoQ,contig_1,0,Small replicon (~0kb),3396267,3397733,+,cds,"SO:0001217, UniRef:UniRef50_P0DM80"
JKPR282,ycfR,Outer membrane protein YcfR,contig_1,0,Small replicon (~0kb),3418400,3418657,-,cds,"SO:0001217, UniRef:UniRef50_D8MRQ4"
JKPR282,iutA,ferric aerobactin receptor IutA,contig_1,0,Small replicon (~0kb),3419786,3421975,+,cds,"SO:0001217, UniRef:UniRef50_P14542, VFDB:VFC0272, VFDB:VFG048620"
JKPR282,,[Ribosomal protein uS5]-alanine N-acetyltransferase,contig_1,0,Small replicon (~0kb),3452247,3452870,-,cds,"SO:0001217, UniRef:UniRef50_P0A948"
JKPR282,mdtH,Multidrug resistance protein MdtH,contig_1,0,Small replicon (~0kb),3453061,3454269,+,cds,"SO:0001217, UniRef:UniRef50_P69367"
JKPR282,mdtG,Multidrug resistance protein MdtG,contig_1,0,Small replicon (~0kb),3460773,3461999,+,cds,"SO:0001217, UniRef:UniRef50_P25744"
JKPR282,efeO,Iron uptake system component EfeO,contig_1,0,Small replicon (~0kb),3480151,3481278,-,cds,"SO:0001217, UniRef:UniRef50_P0AB24"
JKPR282,,Ribosomal RNA large subunit methyltransferase I,contig_1,0,Small replicon (~0kb),3525805,3527007,+,cds,"SO:0001217, UniRef:UniRef50_P75876"
JKPR282,sulA,Cell division inhibitor SulA,contig_1,0,Small replicon (~0kb),3534189,3534698,+,cds,"SO:0001217, UniRef:UniRef50_A6T752"
JKPR282,phoE,Outer membrane porin PhoE,contig_1,0,Small replicon (~0kb),3567163,3568128,+,cds,"SO:0001217, UniRef:UniRef50_A0A7H0MA67"
JKPR282,,Metallo-beta-lactamase domain-containing protein,contig_1,0,Small replicon (~0kb),3569575,3570222,-,cds,"SO:0001217, UniRef:UniRef50_A0A090V2C0"
JKPR282,,tRNA 5-carboxymethoxyuridine methyltransferase,contig_1,0,Small replicon (~0kb),3579533,3580333,-,cds,"SO:0001217, UniRef:UniRef50_P36566"
JKPR282,,Formate acetyltransferase 1,contig_1,0,Small replicon (~0kb),3599347,3601629,+,cds,"SO:0001217, UniRef:UniRef50_P09373"
JKPR282,macA,Macrolide export protein MacA,contig_1,0,Small replicon (~0kb),3628362,3629477,-,cds,"SO:0001217, UniRef:UniRef50_P75830"
JKPR282,rlmC,23S rRNA (uracil(747)-C(5))-methyltransferase RlmC,contig_1,0,Small replicon (~0kb),3652008,3653135,-,cds,"SO:0001217, UniRef:UniRef50_P75817"
JKPR282,kdeA,multidrug efflux MFS transporter KdeA,contig_1,0,Small replicon (~0kb),3696849,3698081,-,cds,"BlastRules:WP_004141972, NCBIProtein:ABR76310.1, SO:0001217, UniRef:UniRef50_A0A1B3EZB9"
JKPR282,,Ribosomal RNA large subunit methyltransferase F,contig_1,0,Small replicon (~0kb),3746765,3747679,-,cds,"SO:0001217, UniRef:UniRef50_P75782"
JKPR282,perR,HTH-type transcriptional regulator PerR,contig_1,0,Small replicon (~0kb),3759056,3759979,+,cds,"SO:0001217, UniRef:UniRef50_W9BNR9"
JKPR282,basR,DNA-binding transcriptional regulator BasR,contig_1,0,Small replicon (~0kb),3776257,3776928,+,cds,"SO:0001217, UniRef:UniRef50_A0A376MPC0"
JKPR282,basS,Sensor protein BasS,contig_1,0,Small replicon (~0kb),3776932,3778029,+,cds,"SO:0001217, UniRef:UniRef50_P30844"
JKPR282,,Malonyl-[acyl-carrier protein] O-methyltransferase,contig_1,0,Small replicon (~0kb),3782389,3783144,-,cds,"SO:0001217, UniRef:UniRef50_A0A348DHH1"
JKPR282,,Phosphotransferase,contig_1,0,Small replicon (~0kb),3806013,3806831,+,cds,"SO:0001217, UniRef:UniRef50_A0A0E1NKL1"
JKPR282,acrZ,Multidrug efflux pump accessory protein AcrZ,contig_1,0,Small replicon (~0kb),3809498,3809647,-,cds,"SO:0001217, UniRef:UniRef50_A0A2D0IY22"
JKPR282,tolB,Tol-Pal system protein TolB,contig_1,0,Small replicon (~0kb),3825012,3826304,-,cds,"BlastRules:WP_010989131, SO:0001217, UniRef:UniRef50_P0A855"
JKPR282,tolA,Cell envelope integrity inner membrane protein TolA,contig_1,0,Small replicon (~0kb),3826434,3827756,-,cds,"SO:0001217, UniRef:UniRef50_A0A447S3E7"
JKPR282,tolR,Tol-Pal system protein TolR,contig_1,0,Small replicon (~0kb),3827856,3828284,-,cds,"SO:0001217, UniRef:UniRef50_D2U0F1"
JKPR282,tolQ,Tol-Pal system protein TolQ,contig_1,0,Small replicon (~0kb),3828288,3828980,-,cds,"SO:0001217, UniRef:UniRef50_P0ABU9"
JKPR282,corC,Magnesium and cobalt efflux protein CorC,contig_1,0,Small replicon (~0kb),3887502,3888449,+,cds,"SO:0001217, UniRef:UniRef50_P0A2L3"
JKPR282,,Ribosomal RNA large subunit methyltransferase H,contig_1,0,Small replicon (~0kb),3904448,3904915,+,cds,"SO:0001217, UniRef:UniRef50_P0A8I8"
JKPR282,entA,"2,3-dihydroxybenzoate-2,3-dehydrogenase",contig_1,0,Small replicon (~0kb),3963711,3964466,-,cds,"SO:0001217, UniRef:UniRef50_A0A5Q2VEX5, VFDB:VFC0272, VFDB:VFG048409"
JKPR282,entB,enterobactin biosynthesis bifunctional isochorismatase/aryl carrier protein EntB,contig_1,0,Small replicon (~0kb),3964466,3965317,-,cds,"BlastRules:WP_001007138, BlastRules:WP_004210873, EC:3.3.2.1, EC:6.3.2.14, SO:0001217, UniRef:UniRef50_A0A3S4EUZ9"
JKPR282,entE,enterobactin synthase subunit E,contig_1,0,Small replicon (~0kb),3965331,3966938,-,cds,"SO:0001217, UniRef:UniRef50_P10378, VFDB:VFC0272, VFDB:VFG048429"
JKPR282,entC,isochorismate synthase,contig_1,0,Small replicon (~0kb),3966948,3968123,-,cds,"SO:0001217, UniRef:UniRef50_P0AEJ2, VFDB:VFC0272, VFDB:VFG048439"
JKPR282,fepB,iron-enterobactin transporter periplasmic binding protein,contig_1,0,Small replicon (~0kb),3968312,3969271,+,cds,"SO:0001217, UniRef:UniRef50_A0A7H0MB01, VFDB:VFC0272, VFDB:VFG048449"
JKPR282,entS,enterobactin exporter EntS,contig_1,0,Small replicon (~0kb),3969532,3970773,-,cds,"SO:0001217, UniRef:UniRef50_A0A379WDU5, VFDB:VFC0272, VFDB:VFG048459"
JKPR282,fepD,iron-enterobactin transporter membrane protein,contig_1,0,Small replicon (~0kb),3970886,3971893,+,cds,"SO:0001217, UniRef:UniRef50_I2B7I6, VFDB:VFC0272, VFDB:VFG048468"
JKPR282,fepG,iron-enterobactin transporter permease,contig_1,0,Small replicon (~0kb),3971890,3972882,+,cds,"SO:0001217, UniRef:UniRef50_P23877, VFDB:VFC0272, VFDB:VFG048478"
JKPR282,fepC,iron-enterobactin transporter ATP-binding protein,contig_1,0,Small replicon (~0kb),3972879,3973673,+,cds,"SO:0001217, UniRef:UniRef50_A0A0U5L1N0, VFDB:VFC0272, VFDB:VFG048488"
JKPR282,entF,enterobactin synthase subunit F,contig_1,0,Small replicon (~0kb),3973738,3977619,-,cds,"SO:0001217, UniRef:UniRef50_P11454, VFDB:VFC0272, VFDB:VFG048498"
JKPR282,fepA,siderophore enterobactin receptor FepA,contig_1,0,Small replicon (~0kb),3979329,3981557,+,cds,"BlastRules:WP_012737617, BlastRules:WP_111840001, SO:0001217, UniRef:UniRef50_P05825"
JKPR282,,ATP:glycerol 3-phosphotransferase,contig_1,0,Small replicon (~0kb),3985731,3987251,+,cds,"SO:0001217, UniRef:UniRef50_A0A443VQM8"
JKPR282,,Acetyltransferase (GNAT) family,contig_1,0,Small replicon (~0kb),4003294,4003989,-,cds,"SO:0001217, UniRef:UniRef50_A0A3P8K149"
JKPR282,,Efflux pump membrane transporter,contig_1,0,Small replicon (~0kb),4023174,4026266,-,cds,"SO:0001217, UniRef:UniRef50_A0A376F2B4"
JKPR282,,Efflux RND transporter periplasmic adaptor subunit,contig_1,0,Small replicon (~0kb),4026280,4027359,-,cds,"SO:0001217, UniRef:UniRef50_W9BEC8"
JKPR282,soxS,Regulatory protein soxS,contig_1,0,Small replicon (~0kb),4030904,4031245,-,cds,"SO:0001217, UniRef:UniRef50_A0A447UY09"
JKPR282,,"L-ascorbate metabolism protein UlaG, beta-lactamase superfamily",contig_1,0,Small replicon (~0kb),4031276,4032376,-,cds,"SO:0001217, UniRef:UniRef50_A0A1H8RC28"
JKPR282,,RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein,contig_1,0,Small replicon (~0kb),4089765,4090907,-,cds,"SO:0001217, UniRef:UniRef50_U3B2L9"
JKPR282,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),4121368,4122234,+,cds,"SO:0001217, UniRef:UniRef50_A0A8B6IN17"
JKPR282,,Fosmidomycin resistance protein,contig_1,0,Small replicon (~0kb),4156339,4157559,+,cds,"SO:0001217, UniRef:UniRef50_A0A484YXJ7"
JKPR282,acrA,multidrug efflux RND transporter periplasmic adaptor subunit AcrA,contig_1,0,Small replicon (~0kb),4176139,4177332,+,cds,"BlastRules:WP_001039202, BlastRules:WP_001295324, BlastRules:WP_002892072, BlastRules:WP_021241633, SO:0001217, UniRef:UniRef50_A0A1C0U3R9"
JKPR282,acrB,acriflavine resistance protein B,contig_1,0,Small replicon (~0kb),4177355,4180501,+,cds,"SO:0001217, UniRef:UniRef50_A0A346ACE5, VFDB:VFC0325, VFDB:VFG049144"
JKPR282,,Maltose O-acetyltransferase,contig_1,0,Small replicon (~0kb),4181765,4182331,+,cds,"SO:0001217, UniRef:UniRef50_P77791"
JKPR282,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),4184461,4185159,+,cds,"SO:0001217, UniRef:UniRef50_A0A564GUV7"
JKPR282,,Nickel/cobalt efflux system,contig_1,0,Small replicon (~0kb),4199294,4200175,+,cds,"SO:0001217, UniRef:UniRef50_A0A927D926"
JKPR282,mdlB,Multidrug resistance-like ATP-binding protein MdlB,contig_1,0,Small replicon (~0kb),4207953,4209731,-,cds,"SO:0001217, UniRef:UniRef50_P0AAG5"
JKPR282,mdlA,Multidrug resistance-like ATP-binding protein MdlA,contig_1,0,Small replicon (~0kb),4209724,4211496,-,cds,"SO:0001217, UniRef:UniRef50_P77265"
JKPR282,,Ascorbate-specific phosphotransferase enzyme IIB component,contig_1,0,Small replicon (~0kb),4269946,4270233,+,cds,"SO:0001217, UniRef:UniRef50_A0A6N2YYU9"
JKPR282,phoR,Phosphate regulon sensor protein PhoR,contig_1,0,Small replicon (~0kb),4283216,4284511,-,cds,"SO:0001217, UniRef:UniRef50_A0A2A2MAD3"
JKPR282,phoB,Phosphate regulon transcriptional regulatory protein PhoB,contig_1,0,Small replicon (~0kb),4284533,4285222,-,cds,"SO:0001217, UniRef:UniRef50_A0A1G5SHH9"
JKPR282,ampH,D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH,contig_1,0,Small replicon (~0kb),4306103,4307263,+,cds,"SO:0001217, UniRef:UniRef50_A0A485AFX9"
JKPR282,,Homocysteine methyltransferase,contig_1,0,Small replicon (~0kb),4314201,4315133,-,cds,"SO:0001217, UniRef:UniRef50_A0A0P7DHA8"
JKPR282,,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex,contig_1,0,Small replicon (~0kb),4364397,4365932,+,cds,"SO:0001217, UniRef:UniRef50_A0A917NK09"
JKPR282,,Trans-aconitate methyltransferase,contig_1,0,Small replicon (~0kb),4375210,4375959,-,cds,"SO:0001217, UniRef:UniRef50_A0A2X2BIQ1"
JKPR282,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),4388161,4388613,-,cds,"SO:0001217, UniRef:UniRef50_A0A0H3GNQ9"
JKPR282,,Cysteine/O-acetylserine efflux protein,contig_1,0,Small replicon (~0kb),4403274,4403864,-,cds,"SO:0001217, UniRef:UniRef50_Q8ZMX5"
JKPR282,,tRNA (adenine(37)-N6)-methyltransferase,contig_1,0,Small replicon (~0kb),4423748,4424455,+,cds,"SO:0001217, UniRef:UniRef50_P28634"
JKPR282,,Prepilin leader peptidase/N-methyltransferase,contig_1,0,Small replicon (~0kb),4493770,4494570,+,cds,"SO:0001217, UniRef:UniRef50_P15754"
JKPR282,,3-methyl-2-oxobutanoate hydroxymethyltransferase,contig_1,0,Small replicon (~0kb),4501985,4502776,+,cds,"SO:0001217, UniRef:UniRef50_P31057"
JKPR282,yadI,Putative phosphotransferase enzyme IIA component YadI,contig_1,0,Small replicon (~0kb),4505463,4505903,-,cds,"SO:0001217, UniRef:UniRef50_P36881"
JKPR282,,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,contig_1,0,Small replicon (~0kb),4527951,4529849,-,cds,"SO:0001217, UniRef:UniRef50_P06959"
JKPR282,,Membrane-bound sensory transducer in beta-lactamase regulation,contig_1,0,Small replicon (~0kb),4538234,4539088,-,cds,"SO:0001217, UniRef:UniRef50_A1JJL4"
JKPR282,,Ribosomal RNA small subunit methyltransferase H,contig_1,0,Small replicon (~0kb),4567430,4568371,-,cds,"SO:0001217, UniRef:UniRef50_P60390"
JKPR282,,Sugar efflux transporter A,contig_1,0,Small replicon (~0kb),4587541,4588725,-,cds,"SO:0001217, UniRef:UniRef50_P31675"
JKPR282,,Ribosomal RNA small subunit methyltransferase A,contig_1,0,Small replicon (~0kb),4617433,4618254,+,cds,"SO:0001217, UniRef:UniRef50_P06992"
JKPR282,kefC,Glutathione-regulated potassium-efflux system protein KefC,contig_1,0,Small replicon (~0kb),4620396,4622261,-,cds,"SO:0001217, UniRef:UniRef50_P03819"
JKPR282,kefF,Glutathione-regulated potassium-efflux system ancillary protein KefF,contig_1,0,Small replicon (~0kb),4622254,4622787,-,cds,"SO:0001217, UniRef:UniRef50_Q8ZRW3"
JKPR282,lasT,Uncharacterized tRNA/rRNA methyltransferase LasT,contig_1,0,Small replicon (~0kb),4670072,4670758,-,cds,"SO:0001217, UniRef:UniRef50_P37005"
JKPR282,robA,MDR efflux pump AcrAB transcriptional activator RobA,contig_1,0,Small replicon (~0kb),4676398,4677267,+,cds,"SO:0001217, UniRef:UniRef50_A0A2U9L0W3"
JKPR282,,[Ribosomal protein bS18]-alanine N-acetyltransferase,contig_1,0,Small replicon (~0kb),4699997,4700443,-,cds,"SO:0001217, UniRef:UniRef50_A0A1B7JR35"
JKPR282,,Ribosomal RNA small subunit methyltransferase C,contig_1,0,Small replicon (~0kb),4700928,4701956,+,cds,"SO:0001217, UniRef:UniRef50_P39406"
JKPR282,,N-acetyltransferase GCN5,contig_1,0,Small replicon (~0kb),4730668,4731504,-,cds,"SO:0001217, UniRef:UniRef50_A0A378AJR9"
JKPR282,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),4731534,4732070,+,cds,"SO:0001217, UniRef:UniRef50_A0A564HYZ3"
JKPR282,marR,Putative MarR family regulatory protein,contig_1,0,Small replicon (~0kb),4770089,4770553,-,cds,"SO:0001217, UniRef:UniRef50_A0A2X3DDJ3"
JKPR282,fosA,FosA5 family fosfomycin resistance glutathione transferase,contig_1,0,Small replicon (~0kb),4772544,4772963,-,cds,"NCBIProtein:WP_004146118.1, SO:0001217, UniRef:UniRef50_A0A157Q1W5"
JKPR282,cusC,Cation efflux system protein CusC,contig_1,0,Small replicon (~0kb),4796868,4798253,+,cds,"SO:0001217, UniRef:UniRef50_P77211"
JKPR282,cusF,Cation efflux system protein CusF,contig_1,0,Small replicon (~0kb),4798271,4798615,+,cds,"SO:0001217, UniRef:UniRef50_A0A330XLW0"
JKPR282,cusB,Cation efflux system protein CusB,contig_1,0,Small replicon (~0kb),4798661,4799923,+,cds,"SO:0001217, UniRef:UniRef50_A0A379FMC8"
JKPR282,cusA,Cation efflux system protein CusA,contig_1,0,Small replicon (~0kb),4799935,4803084,+,cds,"SO:0001217, UniRef:UniRef50_P38054"
JKPR282,,S-adenosyl-L-methionine dependent methyltransferase,contig_1,0,Small replicon (~0kb),4808251,4809471,+,cds,"SO:0001217, UniRef:UniRef50_A0A377ZNB2"
JKPR282,,Histone acetyltransferase HPA2,contig_1,0,Small replicon (~0kb),4869660,4870163,+,cds,"SO:0001217, UniRef:UniRef50_Q7MHF7"
JKPR282,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),4910568,4911095,-,cds,"SO:0001217, UniRef:UniRef50_A0A564NCN6"
JKPR282,msrA,Peptide methionine sulfoxide reductase MsrA,contig_1,0,Small replicon (~0kb),4927975,4928613,+,cds,"SO:0001217, UniRef:UniRef50_Q6D151"
JKPR282,rlmB,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,contig_1,0,Small replicon (~0kb),4955400,4956131,-,cds,"SO:0001217, UniRef:UniRef50_Q8EAG8"
JKPR282,cusB,Cation efflux system protein CusB domain-containing protein,contig_1,0,Small replicon (~0kb),4997549,4998835,+,cds,"SO:0001217, UniRef:UniRef50_A0A9P3P922"
JKPR282,perC,PerC family transcriptional regulator,contig_1,0,Small replicon (~0kb),5015444,5015734,-,cds,"SO:0001217, UniRef:UniRef50_A0A7S9HF36"
JKPR282,terC,Tellurium resistance protein TerC,contig_1,0,Small replicon (~0kb),5024469,5025227,+,cds,"SO:0001217, UniRef:UniRef50_A0A1X0WAD8"
JKPR282,,Glyoxalase/fosfomycin resistance/dioxygenase domain-containing protein,contig_1,0,Small replicon (~0kb),5036606,5037040,+,cds,"SO:0001217, UniRef:UniRef50_A0A089PXH0"
JKPR282,actP,Cation/acetate symporter ActP,contig_1,0,Small replicon (~0kb),5062523,5064178,+,cds,"SO:0001217, UniRef:UniRef50_P32705"
JKPR282,soxR,redox-sensitive transcriptional activator SoxR,contig_1,0,Small replicon (~0kb),5076981,5077439,-,cds,"BlastRules:WP_000412686, SO:0001217, UniRef:UniRef50_A0A6G6IUC2"
JKPR282,,Metallo-beta-lactamase domain-containing protein,contig_1,0,Small replicon (~0kb),5084389,5085159,+,cds,"SO:0001217, UniRef:UniRef50_K8A2U3"
JKPR282,iraM,Anti-adapter protein IraM,contig_1,0,Small replicon (~0kb),5086980,5087333,-,cds,"SO:0001217, UniRef:UniRef50_B5XXW1"
JKPR282,,MATE efflux family protein,contig_1,0,Small replicon (~0kb),5111829,5113145,-,cds,"SO:0001217, UniRef:UniRef50_U3TS65"
JKPR282,,GNAT family N-acetyltransferase,contig_1,0,Small replicon (~0kb),5130026,5130535,+,cds,"SO:0001217, UniRef:UniRef50_A0A5P2M3T4"
JKPR282,yjaB,Peptidyl-lysine N-acetyltransferase YjaB,contig_1,0,Small replicon (~0kb),5156859,5157320,+,cds,"SO:0001217, UniRef:UniRef50_P09163"
JKPR282,ubiE,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,contig_1,0,Small replicon (~0kb),5223325,5224080,-,cds,"SO:0001217, UniRef:UniRef50_Q21H69"
JKPR282,,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,contig_1,0,Small replicon (~0kb),5227640,5229904,-,cds,"SO:0001217, UniRef:UniRef50_Q8X8L5"
JKPR282,,Homoserine/homoserine lactone efflux protein,contig_1,0,Small replicon (~0kb),5233928,5234548,+,cds,"SO:0001217, UniRef:UniRef50_A0A6N3FR29"
JKPR282,,Threonine efflux protein,contig_1,0,Small replicon (~0kb),5235664,5236284,-,cds,"SO:0001217, UniRef:UniRef50_P0AG38"
JKPR282,rarD,Chloramphenical resistance permease RarD,contig_1,0,Small replicon (~0kb),5239766,5240659,+,cds,"SO:0001217, UniRef:UniRef50_A0A156JPX3"
JKPR282,,Uroporphyrinogen-III C-methyltransferase,contig_1,0,Small replicon (~0kb),5252827,5254008,+,cds,"SO:0001217, UniRef:UniRef50_A0A3S4EFV5"
JKPR282,hemY,Protein HemY,contig_1,0,Small replicon (~0kb),5254012,5255208,+,cds,"SO:0001217, UniRef:UniRef50_P0ACB7"
JKPR282,,dTDP-fucosamine acetyltransferase,contig_1,0,Small replicon (~0kb),5263356,5264030,-,cds,"SO:0001217, UniRef:UniRef50_A0A0K0HGN3"
JKPR282,hdfR,HTH-type transcriptional regulator HdfR,contig_1,0,Small replicon (~0kb),5293207,5294028,+,cds,"SO:0001217, UniRef:UniRef50_P0A2Q0"
JKPR282,,tRNA/tmRNA (uracil-C(5))-methyltransferase,contig_1,0,Small replicon (~0kb),5302880,5303980,+,cds,"SO:0001217, UniRef:UniRef50_G4QJS8"
JKPR282,fieF,CDF family cation-efflux transporter FieF,contig_1,0,Small replicon (~0kb),5339322,5340224,-,cds,"BlastRules:WP_001076748, BlastRules:WP_003093118, NCBIProtein:BAB89353.1, SO:0001217, UniRef:UniRef50_P69380"
JKPR282,rhaS,HTH-type transcriptional activator RhaS,contig_1,0,Small replicon (~0kb),5346814,5347650,-,cds,"SO:0001217, UniRef:UniRef50_P09377"
JKPR282,,Ribosomal RNA small subunit methyltransferase G,contig_1,0,Small replicon (~0kb),5422116,5422739,+,cds,"SO:0001217, UniRef:UniRef50_Q7NA87"
JKPR282,phoU,Phosphate-specific transport system accessory protein PhoU,contig_1,0,Small replicon (~0kb),5438540,5439265,+,cds,"SO:0001217, UniRef:UniRef50_A0A191W1Z7"
JKPR282,adeP,Adenine permease AdeP,contig_1,0,Small replicon (~0kb),5444266,5445603,+,cds,"SO:0001217, UniRef:UniRef50_P31466"
JKPR282,mdtL,Multidrug resistance protein MdtL,contig_1,0,Small replicon (~0kb),5448071,5449249,-,cds,"SO:0001217, UniRef:UniRef50_P31462"
JKPR282,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),5449349,5449768,-,cds,"SO:0001217, UniRef:UniRef50_A0A0H3H0H2"
JKPR282,blaCTX-M-65,extended-spectrum class A beta-lactamase CTX-M-65,contig_2,0,Small replicon (~0kb),5660,6535,+,cds,"NCBIProtein:WP_013188475.1, SO:0001217, UniRef:UniRef50_P28585"
JKPR282,fosA3,fosfomycin resistance glutathione transferase FosA3,contig_2,0,Small replicon (~0kb),10379,10795,+,cds,"NCBIProtein:WP_014839980.1, SO:0001217, UniRef:UniRef50_A0A157Q1W5"
JKPR282,traM,Relaxosome protein TraM,contig_2,0,Small replicon (~0kb),28643,28906,+,cds,"SO:0001217, UniRef:UniRef50_Q9KIA5"
JKPR282,blaSHV-12,extended-spectrum class A beta-lactamase SHV-12,contig_2,0,Small replicon (~0kb),36685,37545,-,cds,"NCBIProtein:WP_002904004.1, SO:0001217, UniRef:UniRef50_Q9S169"
JKPR282,blaKPC-2,carbapenem-hydrolyzing class A beta-lactamase KPC-2,contig_2,0,Small replicon (~0kb),42346,43227,+,cds,"NCBIProtein:WP_004199234.1, SO:0001217, UniRef:UniRef50_P52682"
JKPR282,merE,broad-spectrum mercury transporter MerE,contig_2,0,Small replicon (~0kb),51706,51942,-,cds,"NCBIFam:NF010310.2, SO:0001217, UniRef:UniRef50_A0A286T802"
